,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
426,TQQQ,2022-02-22 19:58:00+00:00,328,BUY,-1.152779076,,3,49.701,49.415,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.77582918,SQQQ,,11.83797171,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.04,50.44,53.3564,55.95707692,48.65466667,48.17171667,0.48295,4.634143739,44.40585626,85.03345218,103.7691698,29.1370303,33.90947487,-4.772444562,-14.07407393,BEARISH DARK CLOUD COVER,2022-02-07,10,,60.27,57.37,SHORT,9,0.9,57.04,2022-02-11 0:00:00,100,SHORT,57.04,2022-02-11,11,9,0,0,0,0,2022-02-22 15:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.465107058,2.101506741,7.495262939,-6.413560666,31.73720742,1.310467883,2.101506741,1.662373492,2.775574941,0,0,0,2022-02-22 15:41:00+00:00,0,0,0,b39c679823284da68138ffbd04248580
430,TQQQ,2022-02-24 15:21:00+00:00,51,BUY,-2.205338779,,1,44.655,43.99,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.65260794,SQQQ,SELL,24.11047739,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,43.41066667,43.32296667,0.0877,4.830151056,35.92984894,125.2363423,123.0072091,20.40676827,22.81491467,-2.408146398,-10.55514094,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-22 19:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.074435091,-0.841825432,-0.1958167265,-10.03544528,89.92772743,8.628710678,-0.841825432,7.972538152,9.703145769,0,0,0,2022-02-22 20:48:00+00:00,2,1,1,d04edff755a64ebb931dda6b5957d9c8
432,TQQQ,2022-02-24 15:55:00+00:00,85,BUY,-1.204807032,,2,44.52,44.1855,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.83268087,SQQQ,SELL,23.9076834,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,43.8281,43.69163333,0.1364666667,4.830151056,35.92984894,57.03558319,66.04594052,20.22669534,22.81491467,-2.588219332,-11.3444182,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 15:22:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.373504652,-0.5981391227,-0.4637764576,-10.03544528,86.92643121,8.329641117,-0.5981391227,5.34005464,9.703145769,0,0,0,2022-02-24 15:28:00+00:00,0,1,1,0287e5010da541749c8a2a9b19b2c289
434,TQQQ,2022-02-24 16:10:00+00:00,100,BUY,-0.9919487995,,3,44.91,44.55,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.30357254,SQQQ,,23.43550809,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,44.27883333,44.08035,0.1984833333,4.830151056,35.92984894,27.95980385,-52.23435681,20.75580367,22.81491467,-2.059111001,-9.025284693,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 15:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.5095259194,-0.2215330084,-0.06379993596,-10.03544528,95.59684251,9.193619849,-0.2215330084,2.085767137,9.703145769,0,0,0,2022-02-24 16:05:00+00:00,0,1,1,d07b12ab263140af85cfe254c5b8338a
436,TQQQ,2022-02-24 17:44:00+00:00,194,BUY,-0.7624599324,,4,45.121,44.99,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.00560607,SQQQ,SELL,23.08935395,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,44.59073333,44.84558333,-0.25485,4.830151056,35.92984894,62.91710671,69.74917449,21.05377013,22.81491467,-1.761144534,-7.719268558,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 16:11:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.0420912716,1.129818343,1.324044979,-10.03544528,100.2877573,9.661054497,1.129818343,-9.638747095,9.703145769,0,0,0,2022-02-24 17:23:00+00:00,0,1,1,48a1399c1b674995836b766bf843911a
440,TQQQ,2022-02-25 15:27:00+00:00,57,BUY,1.996791058,,1,49.965,49.465,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-28.87718861,SQQQ,,18.43690737,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.995,49.56,48.654,53.68615385,49.07226667,49.21075,-0.1384833333,4.880390405,45.1146096,39.93396788,13.91566903,35.6286017,39.34502107,-3.716419376,-9.44571708,BULLISH PIERCING LINE,2022-02-24,1,49.56,40.61,,,8,8,,nan,100,SHORT,57.04,2022-02-11,14,9,0,0,0,0,2022-02-24 17:45:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.8171912833,1.271186441,0.5771124882,-2.643260694,9.146876696,-0.06053268765,1.271186441,1.692863299,-0.8777239709,0,0,0,2022-02-24 17:51:00+00:00,1,0,0,b13fc4565ee048e68ef368680a178054
444,TQQQ,2022-02-25 18:33:00+00:00,243,BUY,-0.8499479579,,2,51.42,51.15,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-23.51421881,SQQQ,,13.63481009,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.995,49.56,48.654,53.68615385,50.9155,51.12996667,-0.2144666667,4.880390405,45.1146096,39.0402901,37.48984343,40.99157149,39.34502107,1.646550417,4.184901603,BULLISH PIERCING LINE,2022-02-24,1,49.56,40.61,,,8,8,,nan,100,SHORT,57.04,2022-02-11,14,9,0,0,0,0,2022-02-25 15:28:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.753026634,4.761904762,4.80418156,-2.643260694,16.90705488,2.875302663,4.761904762,8.983819517,-0.8777239709,0,0,0,2022-02-25 17:59:00+00:00,0,0,0,0670e3ce34cb4a44a3b340130e3534e4
448,TQQQ,2022-02-28 15:02:00+00:00,32,BUY,-0.9298604678,,1,51.26,51.21,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.72656532,SQQQ,,11.34826589,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.455,51.91,49.27,53.24,50.91043333,51.25368333,-0.34325,4.857494125,45.59750587,56.43059431,68.919338,43.72543758,42.6020029,1.123434683,2.637046632,BULLISH PIERCING LINE,2022-02-24,2,49.56,40.61,,BUY,8,4,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,3,8,0,0,0,0,2022-02-25 18:34:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.252167212,-0.4045463302,-0.3429019173,-3.140050087,5.928046783,1.550760932,-0.4045463302,0.7910123775,2.802928145,0,0,0,2022-02-25 18:57:00+00:00,1,0,0,aa72ea87864b46b38916b25e2da6f018
452,TQQQ,2022-02-28 15:35:00+00:00,65,BUY,0.3068102808,,2,51.31,51.1825,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.58219285,SQQQ,,11.44691698,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.455,51.91,49.27,53.24,50.86416667,50.89296667,-0.0288,4.857494125,45.59750587,56.70799518,57.69522049,43.86981005,42.6020029,1.267807152,2.975933208,BULLISH PIERCING LINE,2022-02-24,2,49.56,40.61,,BUY,8,4,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,3,8,0,0,0,0,2022-02-28 15:03:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.155846658,-0.4045463302,-0.3039357904,-3.140050087,6.230498149,1.647081487,-0.4045463302,0.8299785044,2.802928145,0,0,0,2022-02-28 15:10:00+00:00,0,0,0,87a871d3c6ad46579ab649866cfc8737
454,TQQQ,2022-03-01 15:26:00+00:00,56,BUY,-0.9516192985,,1,52.81,52.685,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.118557716,SQQQ,,-0.5303986721,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,51.92,52.46,50.218,52.51846154,52.24676667,52.23931667,0.00745,4.658657803,47.2613422,45.77200452,67.08332255,56.04289625,47.65914627,8.383749976,17.59106201,BULLISH PIERCING LINE,2022-02-24,3,49.56,40.61,,BUY,8,2.666666667,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,4,8,0,0,0,0,2022-02-28 15:36:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6671749905,0.9721692718,0.2965060684,-1.677468547,3.93306579,1.69653069,0.9721692718,-0.7042019125,1.0293557,0,0,0,2022-02-28 17:16:00+00:00,1,1,1,8af8e4c38c8a440fa6144225dec6b607
460,TQQQ,2022-03-02 14:51:00+00:00,21,BUY,-0.9026764834,,1,51.17,51.0255,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.5237951562,SQQQ,,-3.997187183,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.67,50.04,50.918,51.73538462,50.36723333,50.01493333,0.3523,4.631308925,46.03869108,49.70135646,-9.816503559,48.71947225,45.15634433,3.563127921,7.890647423,BEARISH ONE BLACK CROW,2022-03-01,1,,52.97,50.04,,43,43,,NaT,100,BUY,50.276,2022-02-25,5,8,0,0,0,0,2022-03-01 15:27:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.258193445,2.617905675,0.941692689,0.01998401279,-0.04472840592,0.9992006395,2.617905675,4.237617101,-1.258992806,0,0,0,2022-03-01 15:42:00+00:00,1,1,1,c527ee39f4634b2dbc4e54f7744fee2b
464,TQQQ,2022-03-02 15:36:00+00:00,66,BUY,-0.8352243309,,2,50.6,50.57,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-2.791046157,SQQQ,,-1.284462809,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.67,50.04,50.918,51.73538462,50.06976667,50.45218333,-0.3824166667,4.631308925,46.03869108,52.28430391,57.65995781,46.45222125,45.15634433,1.29587692,2.869756043,BEARISH ONE BLACK CROW,2022-03-01,1,,52.97,50.04,,43,43,,NaT,100,BUY,50.276,2022-02-25,5,8,0,0,0,0,2022-03-02 14:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.119104716,2.617905675,3.923719538,-1.239008793,2.921723373,-0.1398880895,2.617905675,7.219643949,-1.258992806,0,0,0,2022-03-02 14:58:00+00:00,0,0,0,dec2aeb06fc847c597f321c859817cc6
472,TQQQ,2022-03-04 18:06:00+00:00,216,BUY,-0.9075460728,,1,48.885,48.7625,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-6.454563199,SQQQ,,2.645748751,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.165,50.24,50.929,51.33653846,48.33256667,48.27135,0.06121666667,4.54550352,44.61949648,57.9067417,48.05081019,32.92713651,37.3440074,-4.416870891,-11.82752254,BEARISH ENGULFING,2022-03-03,1,,53.78,50.24,,5,5,,nan,100,BUY,50.276,2022-02-25,7,8,0,0,0,0,2022-03-02 15:37:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.69705414,-0.8757961783,-1.595050763,-6.449044586,24.19675367,-0.5573248408,-0.8757961783,0.2789159804,2.139729299,0,0,0,2022-03-02 15:47:00+00:00,2,0,0,20c7700b2aa54357bad5686a50b0c3b4
478,TQQQ,2022-03-08 15:25:00+00:00,55,BUY,-1.061462983,,1,41.73,41.9045,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-7.887088153,SQQQ,,4.496626048,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.39,42.72,47.149,48.95269231,41.62483333,42.06866667,-0.4438333333,4.525899544,37.86410046,67.67914452,116.3714228,26.54820988,25.4168365,1.131373385,4.451275379,BEARISH ENGULFING,2022-03-03,3,,53.78,50.24,SHORT,5,1.666666667,48.88,2022-03-04 0:00:00,100,SHORT,48.88,2022-03-04,4,5,0,0,0,0,2022-03-04 18:07:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.31741573,1.147003745,3.973702114,-4.190074906,7.846582222,-1.54494382,1.147003745,3.08767394,0.7724719101,0,0,0,2022-03-04 18:19:00+00:00,2,0,0,f6efd7668b8e4ac2a1aa67b872e4db7a
482,TQQQ,2022-03-08 15:55:00+00:00,85,BUY,-0.8160821457,,2,42.345,41.605,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-6.784441825,SQQQ,,5.790017442,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.39,42.72,47.149,48.95269231,41.39926667,41.51205,-0.1127833333,4.525899544,37.86410046,51.5799174,70.40603998,27.65085621,25.4168365,2.234019714,8.78952703,BEARISH ENGULFING,2022-03-03,3,,53.78,50.24,SHORT,5,1.666666667,48.88,2022-03-04 0:00:00,100,SHORT,48.88,2022-03-04,4,5,0,0,0,0,2022-03-08 15:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.8778089888,1.147003745,2.32246779,-4.463951311,16.00836472,-0.1053370787,1.147003745,1.436439616,0.7724719101,0,0,0,2022-03-08 15:34:00+00:00,0,0,0,9c90bfec1d6842cfa0261d679a876f63
484,TQQQ,2022-03-10 15:24:00+00:00,54,BUY,-0.7848184422,,1,44.91,45.1155,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-16.00873727,SQQQ,,10.93115487,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,44.9,46.64,44.824,48.06,44.76186667,44.80716667,-0.0453,4.678527183,40.22147282,53.21816163,74.10291009,48.49248759,48.32122487,0.1712627266,0.3544254664,BULLISH THREE GAP DOWNS,2022-03-08,2,42.26,40.77,,BUY,3,1.5,45.64,2022-03-09 0:00:00,100,BUY,45.64,2022-03-09,1,3,0,0,0,0,2022-03-08 15:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-3.709262436,-2.712264151,-2.704122706,-5.403087479,9.15188488,0.02144082333,-2.712264151,7.414530001,3.730703259,0,0,0,2022-03-08 16:09:00+00:00,2,2,2,df26918633f3461197fae82c3de1643d
488,TQQQ,2022-03-10 17:30:00+00:00,180,BUY,-0.9366346518,,2,44.14,44.1925,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.26251024,SQQQ,,14.27627858,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,44.9,46.64,44.824,48.06,43.9357,43.73366667,0.2020333333,4.678527183,40.22147282,33.02153915,39.47241588,46.23871463,48.32122487,-2.082510236,-4.309721538,BULLISH THREE GAP DOWNS,2022-03-08,2,42.26,40.77,,BUY,3,1.5,45.64,2022-03-09 0:00:00,100,BUY,45.64,2022-03-09,1,3,0,0,0,0,2022-03-10 15:25:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-5.360205832,-2.712264151,-7.181917295,-7.397084048,15.06695936,-1.629502573,-2.712264151,2.936735412,3.730703259,0,0,0,2022-03-10 15:31:00+00:00,0,0,0,5a8ec7a812bd426a951ba6f178af99a6
490,TQQQ,2022-03-10 18:56:00+00:00,266,BUY,2.084374456,,3,44.5,44.495,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.235454,SQQQ,,12.96305882,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,44.9,46.64,44.824,48.06,44.16853333,43.92465,0.2438833333,4.678527183,40.22147282,30.09738633,24.64842193,47.26577086,48.32122487,-1.055454004,-2.184245137,BULLISH THREE GAP DOWNS,2022-03-08,2,42.26,40.77,,BUY,3,1.5,45.64,2022-03-09 0:00:00,100,BUY,45.64,2022-03-09,1,3,0,0,0,0,2022-03-10 17:31:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.588336192,-2.712264151,-5.088402942,-7.397084048,20.77654396,-0.8576329331,-2.712264151,5.030249765,3.730703259,0,0,0,2022-03-10 17:38:00+00:00,0,0,0,91083a7eb4644b8a95d56a5514258a83
494,TQQQ,2022-03-14 13:54:00+00:00,24,BUY,-0.8331811088,,1,42.18,42.42,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-23.26276188,SQQQ,,18.04830937,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,41.81,42.34,43.6776,47.37215385,42.11273333,42.4687,-0.3559666667,4.379700957,37.43029904,51.18048381,72.74398889,30.36633965,35.15633229,-4.789992648,-13.62483608,BEARISH ENGULFING,2022-03-11,1,,46.47,42.34,,5,5,,nan,100,BUY,45.64,2022-03-09,5,3,0,0,0,0,2022-03-10 18:57:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.3778932452,0.7321681625,0.8127516211,-2.314596127,4.482684988,0.8738781294,0.7321681625,-0.1037555261,1.251771375,0,0,0,2022-03-10 20:57:00+00:00,2,1,1,9d623c88c0804aef9877541237e2e723
496,TQQQ,2022-03-14 13:58:00+00:00,28,BUY,1.321651153,,2,41.85,42.2875,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-24.04468023,SQQQ,,87.78247376,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,41.81,42.34,43.6776,47.37215385,42.06966667,42.39918333,-0.3295166667,4.379700957,37.43029904,27.50648932,-9.783525368,29.58442129,35.15633229,-5.571911003,-15.8489542,BEARISH ENGULFING,2022-03-11,1,,46.47,42.34,,5,5,,nan,100,BUY,45.64,2022-03-09,5,3,0,0,0,0,2022-03-14 13:55:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.157298063,0.7321681625,1.383407015,-2.314596127,2.678677615,0.09447331129,0.7321681625,0.4668998674,1.251771375,0,0,0,2022-03-14 13:58:00+00:00,0,1,1,10b65c42d0094bcba565fff692becae5
500,TQQQ,2022-03-14 15:01:00+00:00,91,BUY,-0.7995815274,,3,42.76,42.855,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-20.58699335,SQQQ,,14.37182183,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,41.81,42.34,43.6776,47.37215385,42.55053333,42.60128333,-0.05075,4.379700957,37.43029904,29.3510045,17.63888064,33.04210817,35.15633229,-2.114224123,-6.013778984,BEARISH ENGULFING,2022-03-11,1,,46.47,42.34,,5,5,,nan,100,BUY,45.64,2022-03-09,5,3,0,0,0,0,2022-03-14 13:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.9919697685,1.865847898,1.630523671,-2.314596127,7.653364613,2.243741143,1.865847898,-0.7050913171,1.251771375,0,0,0,2022-03-14 14:39:00+00:00,0,0,0,844878dffcfe4e5e9c7f8ae954748c22
504,TQQQ,2022-03-15 14:02:00+00:00,32,BUY,6.344078172,,1,41.07,41.045,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-12.95459938,SQQQ,,5.48616577,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.87,39.86,43.014,46.54538462,40.75973333,40.3451,0.4146333333,4.359097245,36.51090275,62.40236784,102.3068201,30.31039209,25.60806839,4.7023237,18.36266456,BEARISH ENGULFING,2022-03-11,2,,46.47,42.34,SHORT,5,2.5,41.57,2022-03-14 0:00:00,100,SHORT,41.57,2022-03-14,1,5,0,0,0,0,2022-03-14 15:02:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.035624686,3.738083292,2.625848775,0.9407927747,-1.970802727,0.5017561465,3.738083292,12.09766043,-2.53386854,0,0,0,2022-03-14 15:13:00+00:00,1,0,0,173fe2bd999d4110a9dd86153908f60a
506,TQQQ,2022-03-16 13:43:00+00:00,13,BUY,-0.8117914595,,1,46.01,45.7025,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'AB Intraday Buy Confirmed using Buy Level with Total Net >= 7', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",-5.18702021,SQQQ,,1.622398065,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'AB Intraday Buy Confirmed using Buy Level with Total Net >= 7', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,45.16,43.55,43.248,46.23,44.47,43.94768333,0.5223166667,4.324432857,40.83556714,162.9748325,49.34072673,50.31079264,40.58781285,9.72297979,23.95541693,BULLISH ONE WHITE SOLDIER,2022-03-15,1,43.55,40.235,,,12,12,,nan,100,SHORT,41.57,2022-03-14,2,5,0,0,0,0,2022-03-15 14:03:00+00:00,0,0,0,0,0,0,0,0,0,0,0,5.648679679,5.694603904,0.2615202711,3.628013777,-7.331003729,1.951779564,5.694603904,21.3139021,-3.696900115,0,0,0,2022-03-15 19:57:00+00:00,1,1,1,f883ab693cdb49a4a4ceb4b80f986cd6
508,TQQQ,2022-03-16 17:40:00+00:00,250,BUY,-1.417430543,,2,46.205,46.204,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-4.607103948,SQQQ,,0.5440609065,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,45.16,43.55,43.248,46.23,45.92086667,46.09361667,-0.17275,4.324432857,40.83556714,36.45018741,31.07584008,50.8907089,40.58781285,10.30289605,25.384211,BULLISH ONE WHITE SOLDIER,2022-03-15,1,43.55,40.235,,,12,12,,nan,100,SHORT,41.57,2022-03-14,2,5,0,0,0,0,2022-03-16 13:44:00+00:00,0,0,0,0,0,0,0,0,0,0,0,6.096440873,9.253731343,29.21671779,3.628013777,-8.95548751,2.399540758,9.253731343,63.42683825,-3.696900115,0,0,0,2022-03-16 17:12:00+00:00,0,1,1,11284c10e4d8496a817b078af4ef8525
