,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
420,TQQQ,2022-02-22 14:52:00+00:00,22,BUY,-0.8414268098,,1,50.67,50.4095,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-15.04800767,SQQQ,,8.034795865,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.04,50.44,53.3564,55.95707692,49.96323333,50.20443333,-0.2412,4.634143739,44.40585626,100.0204288,147.8537315,31.86485182,33.90947487,-2.044623051,-6.02965118,BEARISH DARK CLOUD COVER,2022-02-07,10,,60.27,57.37,SHORT,9,0.9,57.04,2022-02-11 0:00:00,100,SHORT,57.04,2022-02-11,11,9,0,0,0,0,2022-02-18 15:01:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.4559873117,0.7731958763,0.2452643541,-3.172085646,11.50855815,3.231562252,0.7731958763,-1.900798744,2.775574941,0,0,0,2022-02-18 15:13:00+00:00,1,1,1,19e235f7909e439f809111e6cec84c2b
422,TQQQ,2022-02-22 15:25:00+00:00,55,BUY,-0.8373841098,,2,50.791,50.8775,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-14.45868264,SQQQ,,6.94342575,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.04,50.44,53.3564,55.95707692,50.65186667,50.34046667,0.3114,4.634143739,44.40585626,39.66470803,38.06634602,32.45417684,33.90947487,-1.455298023,-4.291715012,BEARISH DARK CLOUD COVER,2022-02-07,10,,60.27,57.37,SHORT,9,0.9,57.04,2022-02-11 0:00:00,100,SHORT,57.04,2022-02-11,11,9,0,0,0,0,2022-02-22 14:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6958762887,1.823949247,2.057547822,-3.172085646,12.26950653,3.471451229,1.823949247,-3.00496,2.775574941,0,0,0,2022-02-22 15:07:00+00:00,0,1,1,0e97564536f54e8ead9465dfbbd7db7d
424,SQQQ,2022-02-22 16:22:00+00:00,112,BUY,-0.8186295073,,1,44.39,44.2645,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",13.3042114,TQQQ,,-18.85125679,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,44.49,43.29,41.233,39.91884615,43.98476667,43.53491667,0.44985,2.988316128,41.50168387,34.19569692,10.15899074,71.02579525,64.29235308,6.733442165,10.4731618,BULLISH PIERCING LINE,2022-02-07,10,39.36,37.4908,,BUY,5,0.5,39.58,2022-02-11 0:00:00,100,BUY,39.58,2022-02-11,11,5,0,0,0,0,2022-02-18 20:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.541002541,3.164703165,1.973827338,-2.125202125,9.916628073,-0.231000231,3.164703165,10.74639328,-2.772002772,0,0,0,2022-02-18 20:57:00+00:00,1,0,0,664e06bbe3634c21afaa82b236aa010c
426,TQQQ,2022-02-22 19:58:00+00:00,328,BUY,-1.152779076,,3,49.701,49.415,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.77582918,SQQQ,,11.83797171,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.04,50.44,53.3564,55.95707692,48.65466667,48.17171667,0.48295,4.634143739,44.40585626,85.03345218,103.7691698,29.1370303,33.90947487,-4.772444562,-14.07407393,BEARISH DARK CLOUD COVER,2022-02-07,10,,60.27,57.37,SHORT,9,0.9,57.04,2022-02-11 0:00:00,100,SHORT,57.04,2022-02-11,11,9,0,0,0,0,2022-02-22 15:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.465107058,2.101506741,7.495262939,-6.413560666,31.73720742,1.310467883,2.101506741,1.662373492,2.775574941,0,0,0,2022-02-22 15:41:00+00:00,0,0,0,b39c679823284da68138ffbd04248580
428,SQQQ,2022-02-23 14:55:00+00:00,25,BUY,8.41791719,,1,44.315,43.883,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.84026644,TQQQ,,-14.62187217,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,43.37,44.6,42.33,40.22461538,43.81363333,44.00691667,-0.1932833333,3.057471925,40.31252808,49.98783956,104.9363292,67.9136737,71.60033034,-3.686656637,-5.148938028,BEARISH DELIBERATION BLOCK,2022-02-22,1,,46.07,43.945,,-7,-7,,nan,100,BUY,39.58,2022-02-11,12,5,0,0,0,0,2022-02-22 16:23:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.6390134529,-0.5829596413,-0.03267710994,-3.542600897,10.28625148,2.118834081,-0.5829596413,1.575036699,2.757847534,0,0,0,2022-02-22 19:55:00+00:00,1,1,1,88a77aab9968490085c474db5f9f3e80
430,TQQQ,2022-02-24 15:21:00+00:00,51,BUY,-2.205338779,,1,44.655,43.99,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.65260794,SQQQ,SELL,24.11047739,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,43.41066667,43.32296667,0.0877,4.830151056,35.92984894,125.2363423,123.0072091,20.40676827,22.81491467,-2.408146398,-10.55514094,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-22 19:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.074435091,-0.841825432,-0.1958167265,-10.03544528,89.92772743,8.628710678,-0.841825432,7.972538152,9.703145769,0,0,0,2022-02-22 20:48:00+00:00,2,1,1,d04edff755a64ebb931dda6b5957d9c8
432,TQQQ,2022-02-24 15:55:00+00:00,85,BUY,-1.204807032,,2,44.52,44.1855,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.83268087,SQQQ,SELL,23.9076834,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,43.8281,43.69163333,0.1364666667,4.830151056,35.92984894,57.03558319,66.04594052,20.22669534,22.81491467,-2.588219332,-11.3444182,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 15:22:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.373504652,-0.5981391227,-0.4637764576,-10.03544528,86.92643121,8.329641117,-0.5981391227,5.34005464,9.703145769,0,0,0,2022-02-24 15:28:00+00:00,0,1,1,0287e5010da541749c8a2a9b19b2c289
434,TQQQ,2022-02-24 16:10:00+00:00,100,BUY,-0.9919487995,,3,44.91,44.55,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.30357254,SQQQ,,23.43550809,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,44.27883333,44.08035,0.1984833333,4.830151056,35.92984894,27.95980385,-52.23435681,20.75580367,22.81491467,-2.059111001,-9.025284693,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 15:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.5095259194,-0.2215330084,-0.06379993596,-10.03544528,95.59684251,9.193619849,-0.2215330084,2.085767137,9.703145769,0,0,0,2022-02-24 16:05:00+00:00,0,1,1,d07b12ab263140af85cfe254c5b8338a
436,TQQQ,2022-02-24 17:44:00+00:00,194,BUY,-0.7624599324,,4,45.121,44.99,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-32.00560607,SQQQ,SELL,23.08935395,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,40.76,45.14,47.6468,53.69569231,44.59073333,44.84558333,-0.25485,4.830151056,35.92984894,62.91710671,69.74917449,21.05377013,22.81491467,-1.761144534,-7.719268558,BULLISH DELIBERATION BLOCK,2022-02-22,2,49.66,47.205,,,0,0,,NaT,100,SHORT,57.04,2022-02-11,13,9,0,0,0,0,2022-02-24 16:11:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.0420912716,1.129818343,1.324044979,-10.03544528,100.2877573,9.661054497,1.129818343,-9.638747095,9.703145769,0,0,0,2022-02-24 17:23:00+00:00,0,1,1,48a1399c1b674995836b766bf843911a
438,SQQQ,2022-02-25 15:08:00+00:00,38,BUY,-1.199510449,,1,43.802,44.14,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",21.89442372,TQQQ,,-31.87575692,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.9,43.32,44.552,41.26846154,43.7432,43.58563333,0.1575666667,3.591153051,39.30884695,55.78404954,45.32655322,60.86846698,55.39173557,5.476731416,9.887271739,BEARISH DELIBERATION BLOCK,2022-02-22,3,,46.07,43.945,SELL,-7,-2.333333333,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,1,-7,0,0,0,0,2022-02-23 14:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.112650046,2.49076639,3.432565869,-1.431209603,3.640796358,2.082179132,2.49076639,1.017695409,0.9695290859,0,0,0,2022-02-23 20:57:00+00:00,2,1,1,0f1b952ae7c14523ac4a6c369a6f0a00
440,TQQQ,2022-02-25 15:27:00+00:00,57,BUY,1.996791058,,1,49.965,49.465,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-28.87718861,SQQQ,,18.43690737,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.995,49.56,48.654,53.68615385,49.07226667,49.21075,-0.1384833333,4.880390405,45.1146096,39.93396788,13.91566903,35.6286017,39.34502107,-3.716419376,-9.44571708,BULLISH PIERCING LINE,2022-02-24,1,49.56,40.61,,,8,8,,nan,100,SHORT,57.04,2022-02-11,14,9,0,0,0,0,2022-02-24 17:45:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.8171912833,1.271186441,0.5771124882,-2.643260694,9.146876696,-0.06053268765,1.271186441,1.692863299,-0.8777239709,0,0,0,2022-02-24 17:51:00+00:00,1,0,0,b13fc4565ee048e68ef368680a178054
442,SQQQ,2022-02-25 17:59:00+00:00,209,BUY,-0.7761754603,,2,42.18,42.075,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",15.54596759,TQQQ,SELL,-25.72252941,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.9,43.32,44.552,41.26846154,41.63763333,41.61173333,0.0259,3.591153051,39.30884695,62.02837598,52.41857881,54.52001085,55.39173557,-0.8717247129,-1.573745079,BEARISH DELIBERATION BLOCK,2022-02-22,3,,46.07,43.945,SELL,-7,-2.333333333,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,1,-7,0,0,0,0,2022-02-25 15:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.631578947,2.49076639,12.7585656,-4.870729455,10.90629633,-1.662049862,2.49076639,10.34369514,0.9695290859,0,0,0,2022-02-25 15:25:00+00:00,0,0,0,5b629cbce85d47019141551f1b5e5e16
444,TQQQ,2022-02-25 18:33:00+00:00,243,BUY,-0.8499479579,,2,51.42,51.15,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-23.51421881,SQQQ,,13.63481009,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.995,49.56,48.654,53.68615385,50.9155,51.12996667,-0.2144666667,4.880390405,45.1146096,39.0402901,37.48984343,40.99157149,39.34502107,1.646550417,4.184901603,BULLISH PIERCING LINE,2022-02-24,1,49.56,40.61,,,8,8,,nan,100,SHORT,57.04,2022-02-11,14,9,0,0,0,0,2022-02-25 15:28:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.753026634,4.761904762,4.80418156,-2.643260694,16.90705488,2.875302663,4.761904762,8.983819517,-0.8777239709,0,0,0,2022-02-25 17:59:00+00:00,0,0,0,0670e3ce34cb4a44a3b340130e3534e4
446,SQQQ,2022-02-28 14:51:00+00:00,21,BUY,-1.163129404,,1,42.04,42.2,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",13.39590223,TQQQ,,-19.87551836,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.35,41.17,43.824,41.38923077,41.8521,41.69621667,0.1558833333,3.616853434,38.73314657,9.210595033,-66.18437874,52.04920247,50.82714639,1.222056081,2.404337382,BEARISH DELIBERATION BLOCK,2022-02-22,4,,46.07,43.945,SELL,-7,-1.75,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,4,-7,0,0,0,0,2022-02-25 18:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.113189215,3.230507651,3.609505756,1.40879281,-0.9923485912,-0.7529754676,3.230507651,12.86867269,-2.866164683,0,0,0,2022-02-25 18:28:00+00:00,1,1,1,2cf23ba61cea42a0b80284bb301b2235
448,TQQQ,2022-02-28 15:02:00+00:00,32,BUY,-0.9298604678,,1,51.26,51.21,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.72656532,SQQQ,,11.34826589,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.455,51.91,49.27,53.24,50.91043333,51.25368333,-0.34325,4.857494125,45.59750587,56.43059431,68.919338,43.72543758,42.6020029,1.123434683,2.637046632,BULLISH PIERCING LINE,2022-02-24,2,49.56,40.61,,BUY,8,4,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,3,8,0,0,0,0,2022-02-25 18:34:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.252167212,-0.4045463302,-0.3429019173,-3.140050087,5.928046783,1.550760932,-0.4045463302,0.7910123775,2.802928145,0,0,0,2022-02-25 18:57:00+00:00,1,0,0,aa72ea87864b46b38916b25e2da6f018
450,SQQQ,2022-02-28 15:18:00+00:00,48,BUY,-0.9731851961,,2,42.26,42.27,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",14.18282984,TQQQ,,-20.59973258,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.35,41.17,43.824,41.38923077,41.9839,41.88858333,0.09531666667,3.616853434,38.73314657,56.49160262,62.86725274,52.83613008,50.82714639,2.008983689,3.95258013,BEARISH DELIBERATION BLOCK,2022-02-22,4,,46.07,43.945,SELL,-7,-1.75,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,4,-7,0,0,0,0,2022-02-28 14:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.647558902,3.230507651,1.883220394,0.461501093,-1.008868068,-0.2186057809,3.230507651,11.14238733,-2.866164683,0,0,0,2022-02-28 14:55:00+00:00,0,0,0,e8bc23e0854a4ff794e33b1d84ed35a7
452,TQQQ,2022-02-28 15:35:00+00:00,65,BUY,0.3068102808,,2,51.31,51.1825,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.58219285,SQQQ,,11.44691698,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.455,51.91,49.27,53.24,50.86416667,50.89296667,-0.0288,4.857494125,45.59750587,56.70799518,57.69522049,43.86981005,42.6020029,1.267807152,2.975933208,BULLISH PIERCING LINE,2022-02-24,2,49.56,40.61,,BUY,8,4,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,3,8,0,0,0,0,2022-02-28 15:03:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.155846658,-0.4045463302,-0.3039357904,-3.140050087,6.230498149,1.647081487,-0.4045463302,0.8299785044,2.802928145,0,0,0,2022-02-28 15:10:00+00:00,0,0,0,87a871d3c6ad46579ab649866cfc8737
454,TQQQ,2022-03-01 15:26:00+00:00,56,BUY,-0.9516192985,,1,52.81,52.685,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.118557716,SQQQ,,-0.5303986721,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,51.92,52.46,50.218,52.51846154,52.24676667,52.23931667,0.00745,4.658657803,47.2613422,45.77200452,67.08332255,56.04289625,47.65914627,8.383749976,17.59106201,BULLISH PIERCING LINE,2022-02-24,3,49.56,40.61,,BUY,8,2.666666667,50.276,2022-02-25 0:00:00,100,BUY,50.276,2022-02-25,4,8,0,0,0,0,2022-02-28 15:36:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6671749905,0.9721692718,0.2965060684,-1.677468547,3.93306579,1.69653069,0.9721692718,-0.7042019125,1.0293557,0,0,0,2022-02-28 17:16:00+00:00,1,1,1,8af8e4c38c8a440fa6144225dec6b607
456,SQQQ,2022-03-01 15:48:00+00:00,78,BUY,-0.8504252489,,1,41.31,41.195,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.354951857,TQQQ,,-7.613201926,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,41.19,40.73,42.87,41.71,40.78693333,40.9137,-0.1267666667,3.492875231,37.69712477,58.57492764,46.99248695,44.53820389,46.98325203,-2.445048143,-5.204084514,BEARISH DELIBERATION BLOCK,2022-02-22,5,,46.07,43.945,SELL,-7,-1.4,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,5,-7,0,0,0,0,2022-02-28 15:19:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.424011785,1.755462804,0.581849935,-0.8593174564,1.962104676,0.2946231279,1.755462804,2.564449713,-1.129388657,0,0,0,2022-02-28 15:24:00+00:00,1,0,0,0597727da032485f973e83727068f1f9
458,SQQQ,2022-03-01 16:37:00+00:00,127,BUY,1.680711171,,2,42.01,41.773,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.807803418,TQQQ,,-11.18632521,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,41.19,40.73,42.87,41.71,41.34973333,41.29266667,0.05706666667,3.492875231,37.69712477,64.15257071,67.47335525,47.99105545,46.98325203,1.007803418,2.14502695,BEARISH DELIBERATION BLOCK,2022-02-22,5,,46.07,43.945,SELL,-7,-1.4,43.665,2022-02-24 0:00:00,100,SELL,43.665,2022-02-24,5,-7,0,0,0,0,2022-03-01 15:49:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.142646698,3.388165971,0.8318600469,-0.8593174564,3.438957658,2.013258041,3.388165971,4.658416263,-1.129388657,0,0,0,2022-03-01 16:16:00+00:00,0,0,0,95940bf0395f4bc0ac53f7bbfc8a7c42
460,TQQQ,2022-03-02 14:51:00+00:00,21,BUY,-0.9026764834,,1,51.17,51.0255,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.5237951562,SQQQ,,-3.997187183,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.67,50.04,50.918,51.73538462,50.36723333,50.01493333,0.3523,4.631308925,46.03869108,49.70135646,-9.816503559,48.71947225,45.15634433,3.563127921,7.890647423,BEARISH ONE BLACK CROW,2022-03-01,1,,52.97,50.04,,43,43,,NaT,100,BUY,50.276,2022-02-25,5,8,0,0,0,0,2022-03-01 15:27:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.258193445,2.617905675,0.941692689,0.01998401279,-0.04472840592,0.9992006395,2.617905675,4.237617101,-1.258992806,0,0,0,2022-03-01 15:42:00+00:00,1,1,1,c527ee39f4634b2dbc4e54f7744fee2b
462,SQQQ,2022-03-02 15:13:00+00:00,43,BUY,-0.7586739443,,1,42.76,42.52,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.8954192772,TQQQ,,-5.716753395,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.12,42.65,42.004,42.14461538,42.0389,42.40393333,-0.3650333333,3.495396267,38.62460373,69.02913099,48.82533899,52.39047859,50.79198239,1.5984962,3.147142767,BULLISH ONE WHITE SOLDIER,2022-03-01,1,42.65,40.38,,,7,7,,NaT,100,SELL,43.665,2022-02-24,6,-7,0,0,0,0,2022-03-01 16:38:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.2579132474,0.9613130129,0.6761873479,-2.626025791,7.573298296,1.500586166,0.9613130129,-0.5184103,1.242672919,0,0,0,2022-03-01 20:57:00+00:00,1,0,0,214a2f1ca1c94fcbba3e7fa5d628982d
464,TQQQ,2022-03-02 15:36:00+00:00,66,BUY,-0.8352243309,,2,50.6,50.57,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-2.791046157,SQQQ,,-1.284462809,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.67,50.04,50.918,51.73538462,50.06976667,50.45218333,-0.3824166667,4.631308925,46.03869108,52.28430391,57.65995781,46.45222125,45.15634433,1.29587692,2.869756043,BEARISH ONE BLACK CROW,2022-03-01,1,,52.97,50.04,,43,43,,NaT,100,BUY,50.276,2022-02-25,5,8,0,0,0,0,2022-03-02 14:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.119104716,2.617905675,3.923719538,-1.239008793,2.921723373,-0.1398880895,2.617905675,7.219643949,-1.258992806,0,0,0,2022-03-02 14:58:00+00:00,0,0,0,dec2aeb06fc847c597f321c859817cc6
